label,brunet_w,proper_nouns_count,singular_words_count,entity_diversity
0,69.8029302394614,9,59,0.4444444444444444
0,51.72796695301662,11,53,0.6363636363636364
0,59.27999733078489,4,55,0.5
0,64.13612139512418,7,63,1.0
0,45.8287813798125,5,55,0.8
0,63.2821539054516,3,49,1.0
0,89.85605532530857,13,85,0.8461538461538461
0,91.1215858677723,26,99,0.6153846153846154
0,85.38076202312848,7,76,0.5714285714285714
0,60.29900139508002,1,56,1.0
0,94.02438553322246,18,95,0.6666666666666666
0,47.92997546788412,6,50,0.6666666666666666
0,68.34051685249288,4,60,0.75
0,53.24961731068488,5,56,0.6
0,49.3103849366928,11,67,0.36363636363636365
0,109.9786997414819,25,134,0.6
0,78.41265126118563,11,87,0.7272727272727273
0,58.46534748918929,9,63,0.7777777777777778
0,41.923592571794686,4,44,0.5
0,55.49638557542849,9,53,0.6666666666666666
0,56.24465781841523,7,58,0.5714285714285714
0,49.98447085346996,16,69,0.3125
0,43.82521270781264,4,41,0.75
0,67.96448822722648,11,68,0.5454545454545454
0,43.43300968425313,3,55,1.0
0,56.842809159137616,17,64,0.4117647058823529
0,64.69431787534533,9,64,0.7777777777777778
0,45.13780654165322,15,60,0.3333333333333333
0,42.10535335675223,6,42,0.5
0,60.145461166948095,5,56,0.8
0,72.89726869421784,15,83,0.6666666666666666
0,60.966953152813126,5,56,0.8
0,47.619497485834785,6,34,0.8333333333333334
0,56.38442801980555,7,58,0.7142857142857143
0,44.83771898608514,8,63,0.375
0,62.090023611991924,20,67,0.5
0,43.89971570112719,17,56,0.7058823529411765
0,62.48440741752321,3,55,0.3333333333333333
0,47.619497485834785,3,44,0.6666666666666666
0,65.9006935879891,11,67,0.7272727272727273
0,52.903177030890404,1,34,1.0
0,79.41917725428713,7,76,0.8571428571428571
0,61.429678069656525,11,61,0.45454545454545453
0,46.246987979523745,9,53,0.5555555555555556
0,72.56797808223045,16,72,0.4375
0,54.98766964642969,7,52,0.7142857142857143
0,67.4332678574772,7,69,0.8571428571428571
0,61.855320746127475,8,55,0.375
0,65.4644883262423,6,54,1.0
0,57.674389446311494,6,54,0.8333333333333334
0,48.769166915631594,18,62,0.5555555555555556
0,58.237822240548496,16,64,0.5625
0,66.08450960438087,3,60,0.6666666666666666
0,36.24149583136616,13,62,0.3076923076923077
0,61.32348011060931,5,68,1.0
0,64.09008270336449,12,94,0.75
0,43.98881430013099,11,64,0.36363636363636365
0,69.55984750900244,16,94,0.4375
0,64.7798717000764,13,76,0.38461538461538464
0,73.35575239466715,4,78,0.75
0,87.41174569637043,7,67,0.7142857142857143
0,43.09612184000082,9,49,0.3333333333333333
0,55.20980336942741,9,68,0.5555555555555556
0,62.090023611991924,4,57,0.75
0,46.54160767744325,11,74,0.5454545454545454
0,40.217260362812915,11,58,0.5454545454545454
0,61.0916748109901,12,79,0.5
0,85.3101820689463,10,92,0.5
0,55.45227246458172,9,54,0.5555555555555556
0,55.76276210529288,17,73,0.47058823529411764
0,53.46397499045588,4,42,1.0
0,65.40215449636794,13,71,0.46153846153846156
0,56.20051694996489,3,57,0.6666666666666666
0,54.13861971917124,5,54,0.4
0,60.457912818958825,9,71,0.4444444444444444
0,46.891092465651525,8,55,0.5
0,56.53661808717418,3,58,1.0
0,59.25823831631466,11,88,0.45454545454545453
0,59.91539343800992,7,56,0.8571428571428571
0,44.2526810480055,7,48,0.7142857142857143
0,63.85031370529883,12,69,0.8333333333333334
0,53.10057869571529,5,55,0.4
0,145.82785838468376,15,122,0.6
0,109.81928533183005,14,86,0.6428571428571429
0,46.86719469313149,8,44,0.625
0,61.900694927639144,4,42,0.75
0,56.5103045212874,5,35,0.8
0,58.86004074829093,4,47,0.5
0,77.9150922567106,2,48,1.0
0,50.742087484905916,4,38,1.0
0,52.79267212744516,4,54,0.75
0,68.46599903339272,3,49,1.0
0,59.47398571952092,6,49,0.8333333333333334
0,60.22061824381039,5,44,0.8
0,63.2821539054516,3,50,1.0
0,62.40845593550183,11,56,0.8181818181818182
0,67.72247717714414,9,59,0.7777777777777778
0,50.4893354184375,6,37,1.0
0,70.7472510541421,13,59,0.8461538461538461
0,72.89640654154435,9,52,0.7777777777777778
0,67.67128361700549,6,51,0.5
0,47.50941857270968,5,35,1.0
0,65.36430803915303,4,55,0.75
0,98.35380449706285,9,89,0.7777777777777778
0,41.374317487692515,13,39,0.6153846153846154
0,69.13314627462682,5,55,0.8
0,70.52200212720071,5,72,0.6
0,62.38380652265443,4,55,0.75
0,49.76456544670266,2,46,1.0
0,62.28834060201641,7,57,0.7142857142857143
0,49.791225440838026,2,45,1.0
0,52.272320129764736,7,35,0.8571428571428571
0,63.335932844165136,6,53,0.6666666666666666
0,62.92110880428039,9,65,0.5555555555555556
0,45.277554986531435,6,41,0.5
0,62.26522114291432,9,63,0.8888888888888888
0,59.14724736829184,3,50,0.6666666666666666
0,55.84244102261116,4,42,0.75
0,56.45884627856429,3,47,0.6666666666666666
0,51.16398597219334,6,51,0.5
0,61.58960761639988,9,58,0.7777777777777778
0,69.97825919485794,4,54,1.0
0,68.72813416236386,6,64,0.5
0,45.87670877117902,4,52,1.0
0,41.84137173166113,1,43,1.0
0,51.23994647663795,10,41,0.9
0,55.040045515541316,4,43,0.75
0,49.180792485370354,3,43,0.6666666666666666
0,66.87745974609317,6,47,1.0
0,71.93726335420418,9,74,0.6666666666666666
0,49.961439985138135,4,44,0.75
0,52.1824761372385,7,46,0.8571428571428571
0,49.93176848216333,4,39,1.0
0,73.49137638840172,4,53,0.75
0,53.54213963147817,7,49,0.7142857142857143
0,47.48311274213249,10,46,0.7
0,52.79267212744516,5,38,0.6
0,59.69131696755889,7,40,0.7142857142857143
0,43.82521270781264,2,37,0.5
0,42.5960821204737,4,40,0.75
0,46.23389162630672,2,33,1.0
0,90.59325728234067,15,82,0.6
0,60.53668364478067,15,67,0.4666666666666667
0,52.3511664739399,11,67,0.5454545454545454
0,55.762143866801935,4,45,1.0
0,67.67128361700549,5,59,0.6
0,70.40668328283813,6,76,0.5
0,70.34047937236055,6,66,0.5
0,52.87485078712158,13,49,0.6923076923076923
0,69.7554586258181,3,50,1.0
0,81.54642672833145,4,76,0.75
0,57.97980903373079,3,56,1.0
0,50.56921333835112,10,50,0.7
0,81.83442565090205,13,76,0.7692307692307693
0,89.3332651982852,29,86,0.7241379310344828
0,61.429678069656525,5,63,0.4
0,49.15158459962953,3,40,1.0
0,63.477328366377634,9,48,1.0
0,76.73305951741511,7,65,0.8571428571428571
0,73.56356493542968,5,66,1.0
0,51.88977276494069,6,45,1.0
0,79.69386201338216,7,64,0.8571428571428571
0,56.53661808717418,9,53,0.7777777777777778
0,54.93686674827974,3,52,1.0
0,61.12693624104365,4,49,0.75
0,46.08607478157929,6,42,0.6666666666666666
0,81.01957926405015,5,61,0.8
0,61.95793762977993,4,51,1.0
0,84.71496009582395,6,58,1.0
0,50.515515401098114,5,36,0.8
0,65.38887548133013,4,63,0.75
0,75.71596391999348,5,70,0.8
0,62.9431323394175,5,63,0.8
0,76.29771750400533,17,77,0.7647058823529411
0,61.81794833264981,14,48,0.7142857142857143
0,71.24113069727014,17,73,0.5882352941176471
0,50.463583651234345,10,55,0.6
0,105.87428180673611,9,98,0.8888888888888888
0,79.07070867862619,12,80,0.3333333333333333
0,54.98766964642969,8,52,0.75
0,53.74016199208144,7,39,0.8571428571428571
0,48.28826150013115,6,44,0.3333333333333333
0,74.48348465945854,12,64,0.9166666666666666
0,88.26269869090201,9,90,0.6666666666666666
0,49.76456544670266,3,40,1.0
0,59.37436551096158,12,59,0.5833333333333334
0,55.23714072342969,5,39,1.0
0,52.21188527507548,4,46,0.75
0,58.779072837957344,5,55,0.4
0,62.53679586857233,3,48,1.0
0,55.12176060365597,6,42,0.8333333333333334
0,61.900694927639144,8,50,1.0
0,57.31109230754643,10,39,0.7
0,64.85297349333426,2,57,1.0
0,65.5700571665367,5,51,1.0
0,66.97869828283487,4,49,1.0
0,58.031901494661696,7,53,0.42857142857142855
0,66.01352903890128,11,57,0.8181818181818182
0,58.752873154180534,3,47,1.0
0,88.1496437477435,7,79,0.7142857142857143
0,52.09727945201685,11,44,0.6363636363636364
0,64.96634366300549,2,44,1.0
0,55.87005874589026,9,40,0.8888888888888888
0,72.9219216127398,5,58,1.0
0,56.67448625446318,6,52,0.8333333333333334
0,63.335932844165136,6,54,1.0
0,56.5103045212874,4,50,1.0
0,78.10986885181778,13,75,0.8461538461538461
0,60.750356883448106,6,55,0.5
0,72.82163263134855,5,54,1.0
0,50.36461412144395,10,62,0.8
0,54.16310806168425,2,47,1.0
0,49.81834779502425,7,45,0.8571428571428571
0,60.00390926522059,3,56,1.0
0,49.06710442755262,4,44,0.75
0,52.09727945201685,7,39,0.5714285714285714
0,49.84594735497409,4,36,1.0
0,59.55248169108836,8,56,0.5
0,54.45915282591659,5,40,1.0
0,56.64603178402763,6,41,0.6666666666666666
0,48.88630140265398,2,46,1.0
0,45.390398875948804,11,42,0.7272727272727273
0,49.902641015410055,3,36,1.0
0,52.79267212744516,9,47,0.5555555555555556
0,52.903177030890404,7,43,0.7142857142857143
0,49.902641015410055,2,46,1.0
0,49.81834779502425,8,32,0.75
0,52.016309302041556,2,49,0.5
0,57.258142808066204,4,59,1.0
0,60.353177554448166,9,42,1.0
0,61.072065515529765,2,49,1.0
0,59.60675956354973,8,49,0.875
0,66.3142264148402,5,50,1.0
0,56.61803048125854,5,46,1.0
0,55.89812342905958,4,54,0.5
0,60.46652887622849,2,47,1.0
0,54.21319542605744,9,44,0.7777777777777778
0,55.762143866801935,2,43,1.0
0,54.40132427810566,6,46,1.0
0,57.9543265618592,9,43,0.6666666666666666
0,61.637981170866,8,50,0.75
0,49.738353625696604,13,43,0.46153846153846156
0,51.40363320981703,4,39,0.75
0,61.76473666031835,5,51,0.8
0,49.712576412,6,40,0.8333333333333334
0,47.70763459122978,1,38,1.0
0,61.212377162985725,5,45,0.6
0,48.400144985602566,4,39,1.0
0,56.59046933288051,4,43,0.75
0,61.81794833264981,7,46,1.0
0,51.40363320981703,3,51,0.3333333333333333
0,48.98699411159794,5,45,1.0
0,49.902641015410055,4,44,1.0
0,61.73868673702595,9,59,0.8888888888888888
0,61.79115399430745,5,49,1.0
0,48.371400717095725,3,40,1.0
0,54.373130450625,7,51,1.0
0,52.06983895190113,10,49,0.7
0,60.22061824381039,7,54,1.0
0,58.05853204241857,10,63,0.8
0,66.85293413466438,7,57,0.42857142857142855
0,61.79115399430745,4,50,1.0
0,73.49137638840172,13,68,0.6153846153846154
0,48.935817405562496,12,53,0.75
0,45.25066518696052,8,36,0.875
0,42.18047522381834,4,30,1.0
0,55.20756479243577,10,55,0.9
0,50.463583651234345,8,44,0.875
0,57.85593279400297,6,59,0.6666666666666666
0,62.590672686807935,5,56,0.8
0,68.34051685249288,5,53,0.4
0,78.08458741267683,5,67,1.0
0,82.30854286597942,8,88,0.75
0,53.438721205685184,11,57,0.6363636363636364
0,59.85178642358378,12,75,0.8333333333333334
0,50.71195236469713,5,44,0.8
0,64.05388748966442,3,58,1.0
0,60.353177554448166,8,62,0.875
0,42.05751808075939,4,43,1.0
0,43.6648108884838,17,44,0.6470588235294118
0,58.1692093985533,7,55,0.7142857142857143
0,56.59046933288051,5,46,1.0
0,69.2092673355738,6,62,1.0
0,54.912028572302255,9,51,0.7777777777777778
0,88.40547196716308,15,79,0.7333333333333333
0,60.24637514444976,4,54,0.75
0,73.02711121699828,6,60,0.8333333333333334
0,48.4897269615778,2,32,1.0
0,53.54213963147817,7,48,1.0
0,53.65242212222631,9,42,0.7777777777777778
0,62.98797771688222,7,67,0.7142857142857143
0,60.22061824381039,6,53,1.0
0,54.26483360687172,7,48,0.5714285714285714
0,67.03130452331678,12,64,0.9166666666666666
0,72.17987173184642,9,52,0.8888888888888888
0,60.353177554448166,2,54,0.5
0,49.84594735497409,6,47,0.6666666666666666
0,64.82562107387724,5,57,0.6
0,47.619497485834785,5,36,1.0
0,49.180792485370354,11,48,0.7272727272727273
0,57.36568124155011,7,52,1.0
0,49.0947577959665,8,48,0.625
0,77.4735819141275,6,60,1.0
0,42.935612487228084,5,45,0.8
0,55.1498894570625,5,49,0.6
0,53.801284844738966,4,45,0.75
0,49.791225440838026,4,41,0.75
0,83.14069967239249,14,80,0.5714285714285714
0,49.013237543324934,13,51,0.6923076923076923
0,51.044984306647166,3,55,1.0
0,53.31798043691047,5,47,0.6
0,77.17443777637905,9,75,0.8888888888888888
0,46.78372595194693,3,39,0.6666666666666666
0,66.49720184879588,6,67,0.6666666666666666
0,43.74271504692272,2,44,1.0
0,56.56333585946782,3,53,1.0
0,50.00325772101716,9,63,0.4444444444444444
0,45.12329805575946,7,52,0.2857142857142857
0,53.36521086604022,3,52,1.0
0,46.86719469313149,5,43,0.4
0,52.3922839952361,5,54,0.4
0,53.41384947902508,2,45,1.0
0,42.1549649874603,3,45,0.3333333333333333
0,70.27635772173896,10,84,0.3
0,57.433727096924834,12,63,0.3333333333333333
0,70.61922904752353,2,91,1.0
0,62.733900617212946,4,64,0.75
0,79.2821361643336,10,84,0.7
0,42.18047522381834,2,44,1.0
0,60.27249962433357,6,58,0.6666666666666666
0,58.60326985497507,7,61,0.5714285714285714
0,43.63978470752578,6,50,0.6666666666666666
0,65.81494306873999,13,85,0.5384615384615384
0,46.14344985053372,4,40,0.5
0,43.18135673524478,2,51,0.5
0,46.58176952421631,7,48,0.5714285714285714
0,79.95665939963898,5,74,1.0
0,30.325282069084434,5,49,0.2
0,64.20419488849257,5,82,0.2
0,76.34207446631811,10,68,0.6
0,43.04261962374456,1,36,1.0
0,44.44453965434958,2,46,1.0
0,52.6397357184595,4,48,0.5
0,72.36131514776696,6,77,0.3333333333333333
0,72.4620776961219,4,75,0.5
0,52.52248089516133,11,60,0.36363636363636365
0,54.067259745019015,8,53,0.5
0,48.935817405562496,9,46,0.6666666666666666
0,58.65175240017465,10,52,0.6
0,46.49041303517903,4,55,1.0
0,74.56676268714135,10,98,0.4
0,61.637981170866,3,60,0.3333333333333333
0,46.58176952421631,1,47,1.0
0,74.11802439909671,6,72,0.5
0,65.94504291348274,7,63,1.0
0,63.1539769735514,8,58,0.625
0,48.769166915631594,4,56,0.5
0,47.45726174829875,0,50,0.0
0,72.10412574186124,9,65,0.6666666666666666
0,82.68923464728879,12,88,0.5
0,53.24961731068488,5,48,0.6
0,56.38442801980555,7,59,0.5714285714285714
0,64.02723229202995,6,57,0.8333333333333334
0,56.842809159137616,6,59,0.5
0,46.08607478157929,3,43,1.0
0,58.00566398482633,6,59,0.6666666666666666
0,59.39875766850972,8,56,0.625
0,51.16398597219334,1,52,1.0
0,47.50941857270968,4,44,1.0
0,51.77253172859422,3,64,0.3333333333333333
0,47.310956977490015,2,50,1.0
0,54.912028572302255,8,55,0.5
0,62.35947771160488,8,66,0.375
0,45.052022373374996,10,50,0.3
0,44.44453965434958,1,44,1.0
0,41.349745774291506,4,52,0.25
0,35.239676761372024,2,40,1.0
0,44.298221197886036,8,52,0.375
0,57.108285231749,7,60,0.5714285714285714
0,51.319708116912125,6,54,0.8333333333333334
0,39.83711548916176,3,36,0.3333333333333333
0,59.790393107844075,7,60,0.42857142857142855
0,55.013655424961854,8,58,0.5
0,42.91011353935911,6,51,0.5
0,45.14787768924073,5,40,1.0
0,55.736190760721826,8,57,0.75
0,47.33435532637925,4,40,1.0
0,42.860502837748534,6,51,0.5
0,65.54313075885369,7,54,0.8571428571428571
0,55.762143866801935,5,52,0.4
0,47.13618560364548,8,56,0.5
0,53.46397499045588,2,48,0.5
0,42.18047522381834,5,35,1.0
0,40.49983222591645,14,46,0.5
0,50.653321535520995,5,46,0.4
0,34.43409569899565,1,33,1.0
0,60.8434656208605,3,61,1.0
0,54.912028572302255,6,55,0.6666666666666666
0,53.48962169820212,4,46,0.75
0,64.47833068915939,4,74,0.5
0,50.71601899871091,6,68,0.16666666666666666
0,53.801284844738966,5,42,1.0
0,65.81494306873999,6,79,0.5
0,92.44411707353098,10,95,0.8
0,93.159878807572,9,97,0.6666666666666666
0,51.75009147023248,9,58,0.7777777777777778
0,78.87565187977677,6,70,0.6666666666666666
0,83.78678596057226,10,87,0.8
0,52.5918020129092,5,53,0.6
0,57.97980903373079,5,52,0.8
0,55.4741830537794,9,57,0.7777777777777778
0,74.32985207017374,5,58,0.6
0,67.4332678574772,6,59,1.0
0,103.41459969618624,17,100,0.5882352941176471
0,59.32655687695853,5,64,1.0
0,71.2178216001868,7,71,0.7142857142857143
0,147.58149377744422,15,151,0.7333333333333333
0,104.82206927130571,19,114,0.42105263157894735
0,74.72915631202311,6,80,0.6666666666666666
0,75.6692296900091,6,84,0.5
0,61.61363607175747,5,60,0.6
0,77.76514408357072,7,107,0.5714285714285714
0,44.2752633669375,4,43,0.75
0,150.60064283720007,17,149,0.47058823529411764
0,139.67172972924607,28,151,0.5
0,76.8293712858373,9,91,0.4444444444444444
0,59.83108306239549,5,68,0.8
0,106.56353972073303,9,98,0.8888888888888888
0,59.9591018413249,7,62,0.7142857142857143
0,94.69591679364883,9,92,0.7777777777777778
0,105.74304288722429,22,108,0.5454545454545454
0,112.98997908424255,15,106,0.5333333333333333
0,47.0177711125158,5,57,0.8
0,87.41174569637043,7,77,0.7142857142857143
0,84.80962639121823,13,93,0.7692307692307693
0,113.92187757532915,17,139,0.5294117647058824
0,105.43797441384038,13,107,0.9230769230769231
0,69.49178009750123,3,77,0.6666666666666666
0,103.5588459353401,23,145,0.5217391304347826
0,122.45983614150877,14,116,0.8571428571428571
0,102.9436367223331,12,128,0.6666666666666666
0,108.20353056945962,17,133,0.6470588235294118
0,82.31165611848817,19,105,0.631578947368421
0,104.0480836371478,8,102,0.875
0,94.12389777753747,9,108,0.5555555555555556
0,76.38734534971627,9,60,0.6666666666666666
0,102.33339717342933,17,98,0.5882352941176471
0,89.95530622406773,7,98,0.5714285714285714
0,71.54205269111962,8,81,0.5
0,63.08103281728319,9,71,0.4444444444444444
0,54.04414457777855,8,51,0.375
0,47.13618560364548,5,48,0.8
0,43.74271504692272,4,43,0.25
0,61.184617309085645,8,60,0.5
0,63.82632432058472,6,62,1.0
0,51.06807331530229,4,49,1.0
0,87.45636938467807,9,76,0.8888888888888888
0,50.06107930830294,5,53,0.4
0,51.54181949704846,4,66,0.75
0,63.92414742444837,4,56,1.0
0,45.61078310653489,6,56,0.5
0,90.19145661850966,2,93,1.0
0,39.7893780092239,4,40,1.0
0,51.964493729374276,5,48,0.8
0,40.56956189175771,9,44,0.6666666666666666
0,68.44027547628964,11,57,0.8181818181818182
0,52.714409789532525,3,44,0.3333333333333333
0,52.664246985312936,2,53,1.0
0,94.67467358493089,9,93,0.7777777777777778
0,59.58212937277869,2,64,0.5
0,68.08923359673112,8,72,0.625
0,48.31547592618926,4,52,1.0
0,35.10827471402109,3,41,0.6666666666666666
0,44.760547884343815,9,63,0.4444444444444444
0,54.114488431482066,7,54,0.5714285714285714
0,43.82521270781264,2,39,1.0
0,49.56635010382394,3,58,0.6666666666666666
0,42.1549649874603,2,38,1.0
0,60.773190153236236,10,53,0.7
0,57.01513258305105,4,52,0.5
0,54.26483360687172,11,47,0.8181818181818182
0,54.26483360687172,3,47,1.0
0,68.76930098885262,6,57,0.6666666666666666
0,50.67948440746664,4,58,0.75
0,68.19955499222127,10,65,0.5
0,98.48375346539478,8,93,0.5
0,51.11529854456844,9,60,0.5555555555555556
0,49.59351637760347,3,63,0.6666666666666666
0,63.8746091557155,10,46,0.8
0,67.50173473706158,8,65,0.75
0,83.26220643119073,5,67,0.8
0,50.596759479321506,7,41,0.5714285714285714
0,52.6891347732029,7,54,0.5714285714285714
0,50.54213678180739,9,44,0.6666666666666666
0,74.6667968464744,12,89,0.5
0,69.70906337044711,8,58,0.75
0,88.33307133674401,9,78,0.7777777777777778
0,41.126571021280334,12,53,0.4166666666666667
0,66.75776178015114,12,66,0.6666666666666666
0,76.97372990244371,5,75,0.8
0,56.09499071069539,5,65,0.4
0,103.60554719659176,9,90,0.7777777777777778
0,95.11123767678443,22,116,0.45454545454545453
0,55.17848605350717,10,39,0.7
0,52.2528680592779,11,62,0.5454545454545454
0,63.308973145032816,7,71,0.7142857142857143
0,43.690297421892915,5,40,0.6
0,78.70002903204022,20,92,0.45
0,102.07151536647098,10,91,0.9
0,46.78372595194693,5,48,0.6
0,59.25716753000113,8,63,0.5
0,81.01957926405015,12,66,0.5
0,52.23393274082916,5,58,0.4
0,66.06056199575453,4,55,0.75
0,48.31547592618926,1,42,1.0
0,77.22161322400451,7,72,0.8571428571428571
0,63.77923601353038,8,60,0.625
0,43.63978470752578,13,45,0.8461538461538461
0,58.46534748918929,10,56,0.4
0,64.22391594867702,10,53,0.4
0,44.084304628468004,5,53,0.4
0,60.935844334961644,4,85,0.75
0,77.98618365196495,11,61,0.45454545454545453
0,61.76473666031835,8,56,0.75
0,55.17848605350717,1,37,1.0
0,63.01081148324688,12,64,0.5833333333333334
0,78.70264446502021,10,82,0.8
0,68.06788675635778,10,77,0.4
0,64.38965411613977,6,72,0.6666666666666666
0,49.637725353432145,2,50,0.5
0,69.90129234434491,6,68,0.5
0,59.2123731648798,8,63,0.625
0,87.38973302578019,12,86,0.5
0,59.66269672847975,2,35,1.0
0,59.47398571952092,9,50,0.6666666666666666
0,67.74856837803986,3,51,0.6666666666666666
0,79.83100395438221,10,72,0.6
0,72.72584121768921,7,66,0.5714285714285714
0,82.33144909373104,10,90,0.8
0,73.28839148766538,7,73,0.7142857142857143
0,52.54525608275234,7,48,0.2857142857142857
0,46.42552119572936,4,46,0.5
0,49.613562154854144,3,42,0.6666666666666666
0,60.891867506372925,3,58,1.0
0,43.112725331479915,5,42,0.6
0,56.703407469937495,6,43,1.0
0,53.36521086604022,4,51,0.75
0,84.26695520808816,7,88,0.7142857142857143
0,47.6776870346744,3,39,1.0
0,73.71134003044068,7,76,0.42857142857142855
0,62.79420829263782,5,79,0.6
0,44.66664106270311,3,30,1.0
0,87.34628986026452,16,79,0.4375
0,70.5944147560219,6,63,0.8333333333333334
0,60.17017010576309,7,58,0.7142857142857143
0,54.93686674827974,7,52,0.5714285714285714
0,79.01098442175288,8,79,0.75
0,69.73212926170939,5,71,0.8
0,74.25691155911424,3,54,1.0
0,67.2008422920891,7,75,0.5714285714285714
0,48.11032836451662,5,44,1.0
0,92.36151147619317,9,100,0.4444444444444444
0,54.09070479106859,6,39,0.6666666666666666
0,55.12176060365597,2,48,1.0
0,44.34531015824637,3,50,0.6666666666666666
0,67.32010493805873,28,100,0.32142857142857145
0,54.373130450625,4,49,0.75
0,50.596759479321506,7,48,0.5714285714285714
0,48.371400717095725,2,40,1.0
0,76.89007550854124,6,73,1.0
0,52.766166593340806,6,47,1.0
0,45.977630316857514,6,40,0.6666666666666666
0,67.74856837803986,3,54,1.0
0,65.87889505338958,9,55,0.5555555555555556
0,47.56345471781271,2,45,1.0
0,52.961319064659975,2,39,1.0
0,68.1546894883508,6,66,1.0
0,72.84626833466116,10,63,0.7
0,81.11515519589139,6,86,0.6666666666666666
0,64.9088457492823,5,51,0.8
0,59.3503012403888,4,60,1.0
0,62.45874813490764,5,51,0.8
0,66.8287080654726,6,64,1.0
0,67.67128361700549,11,60,0.7272727272727273
0,61.79115399430745,4,51,0.75
0,42.885082122618016,4,38,0.5
0,64.05388748966442,11,60,0.8181818181818182
0,78.16128774389404,8,69,0.375
0,57.108285231749,2,44,1.0
0,67.96448822722648,12,77,0.4166666666666667
0,54.352997120588775,6,72,0.5
0,51.34720123586422,1,49,1.0
0,57.23225513169531,9,53,0.4444444444444444
0,57.284418281852986,13,52,0.7692307692307693
0,61.40793398967561,7,70,0.2857142857142857
0,58.752873154180534,3,63,0.6666666666666666
0,62.510420321238776,5,57,0.8
0,55.06685156396379,3,53,1.0
0,57.92920686966323,7,57,0.8571428571428571
0,69.95228548154572,4,68,1.0
0,83.11712283684203,9,81,0.7777777777777778
0,57.74025714037489,12,59,0.5833333333333334
0,80.85242353462021,11,86,0.6363636363636364
0,63.1539769735514,8,64,0.5
0,66.20882818762988,6,58,1.0
0,62.43343377235705,6,57,0.8333333333333334
0,51.214220517066074,1,56,1.0
0,63.41952595674345,6,52,1.0
0,47.431851441388474,4,39,0.75
0,74.25691155911424,10,76,0.7
0,70.89652560849062,10,87,0.7
0,79.65476732078277,9,87,1.0
0,43.4763182226019,9,45,0.2222222222222222
0,56.336551647536176,7,44,0.42857142857142855
0,47.431851441388474,7,47,0.8571428571428571
0,86.36267611580773,5,85,0.6
0,42.20647704708881,6,43,0.8333333333333334
0,84.52661001169608,10,83,0.4
0,54.98766964642969,5,57,0.8
0,67.45582812167024,9,69,0.5555555555555556
0,82.1541791967369,8,78,0.75
0,64.83449057021433,11,61,0.5454545454545454
0,82.5736062197276,12,70,0.75
0,66.73466956959497,11,59,0.8181818181818182
0,46.73057564528821,8,45,0.625
0,64.05388748966442,11,65,0.9090909090909091
0,66.01352903890128,7,64,0.7142857142857143
0,49.637725353432145,5,45,0.8
0,60.29900139508002,10,63,0.6
0,60.29900139508002,5,54,0.4
0,68.64828413316812,11,67,0.6363636363636364
0,76.34207446631811,4,74,1.0
0,63.033927576777465,7,59,0.8571428571428571
0,62.45874813490764,13,65,0.6923076923076923
0,64.00093944688066,3,53,0.6666666666666666
0,46.838849986067004,3,47,1.0
0,45.901285953272556,7,46,0.7142857142857143
0,49.013237543324934,4,44,1.0
0,61.51934874273226,3,61,0.6666666666666666
0,59.52593727463027,9,60,0.8888888888888888
0,64.79864472928332,4,43,1.0
0,70.644129780105,4,56,0.5
0,37.49375575450519,5,47,0.8
0,63.1539769735514,13,62,0.6923076923076923
0,45.78240925010452,3,56,0.6666666666666666
0,79.64143490773577,6,68,0.8333333333333334
0,75.91617586314248,4,82,1.0
0,89.62488872618447,8,84,0.375
0,61.51934874273226,5,56,0.6
0,66.85293413466438,8,62,0.875
0,75.71596391999348,16,76,0.625
0,80.23085115366139,9,72,0.7777777777777778
0,52.664246985312936,5,54,0.6
0,76.57830279589977,7,62,0.7142857142857143
0,79.1951674053567,5,79,1.0
0,65.07048951056403,16,64,0.5
0,79.09097753049147,10,92,0.8
0,75.88780663687902,4,64,1.0
0,62.510420321238776,5,61,0.8
0,83.7194233619485,14,89,0.5714285714285714
0,55.95564782890868,2,47,1.0
0,90.13028925285421,9,98,0.8888888888888888
0,51.044984306647166,11,54,0.7272727272727273
0,52.766166593340806,6,50,1.0
0,42.034230952051715,3,50,1.0
0,47.591216834561926,3,38,1.0
0,43.79717273948963,3,39,0.6666666666666666
0,60.07329516996353,5,56,1.0
0,49.874039665743744,3,50,1.0
0,83.07065900362737,7,85,0.5714285714285714
0,89.84516646548462,4,86,0.75
0,55.710625434875226,8,46,0.875
0,83.28726453094373,2,73,1.0
0,40.61823540071396,6,45,0.6666666666666666
0,63.01081148324688,7,65,0.8571428571428571
0,66.13329989843717,3,65,1.0
0,87.69237730492509,4,77,1.0
0,87.20003497032728,15,97,0.7333333333333333
0,50.31739443676276,3,56,1.0
0,48.31547592618926,4,51,1.0
0,54.31811266961554,7,50,0.5714285714285714
0,73.20407148932877,3,68,1.0
0,91.35516926322386,15,117,0.4666666666666667
0,57.85593279400297,7,50,0.7142857142857143
0,80.76204556863557,11,70,0.6363636363636364
0,48.86213589478477,4,45,1.0
0,79.93522701383,9,92,0.8888888888888888
0,64.79864472928332,6,59,1.0
0,69.2092673355738,4,46,1.0
0,62.35947771160488,3,59,0.6666666666666666
0,100.74072177913585,14,121,0.42857142857142855
0,82.28585774917586,5,69,0.8
0,70.56999540692802,4,60,1.0
0,57.06107854300203,3,65,1.0
0,49.43292319544596,3,53,1.0
0,61.12693624104365,3,56,1.0
0,88.80049139254189,9,104,0.6666666666666666
